review_id,bank,app_id,review,review_clean,rating,date,thumbs_up,language,scrape_timestamp,translated_review,is_translated,emojis,emoji_count,emoji_descriptions
5cf2f96d-65d1-4c59-bc53-9ba932c4c57b,DASHEN,com.dashen.dashensuperapp,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.","The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,4,en,2025-11-28 23:37:37,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",False,[],0,[]
264384ce-c57e-4c4b-ad15-434015cb7f49,DASHEN,com.dashen.dashensuperapp,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,20,en,2025-11-28 23:37:37,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,False,[],0,[]
74f35e55-6ee7-4d01-bc8a-e5b3c92a6b70,DASHEN,com.dashen.dashensuperapp,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!","Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,183,en,2025-11-28 23:37:37,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",False,[],0,[]
bab597bd-52e5-42da-aa02-97cd368d8c0e,DASHEN,com.dashen.dashensuperapp,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it","not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,280,en,2025-11-28 23:37:37,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",False,[],0,[]
3ece3a7c-9557-45ae-8053-2bf5568f2861,DASHEN,com.dashen.dashensuperapp,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.","Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,3,en,2025-11-28 23:37:37,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",False,[],0,[]
59498129-d37f-4693-a7e7-834300661621,DASHEN,com.dashen.dashensuperapp,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.","I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,93,en,2025-11-28 23:37:37,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",False,[],0,[]
dabda953-ac0a-476a-8791-c6a66deebc20,DASHEN,com.dashen.dashensuperapp,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working","it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,1,en,2025-11-28 23:37:37,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",False,[],0,[]
51268efb-62a7-4121-9fc7-d0b377a32aab,DASHEN,com.dashen.dashensuperapp,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,0,en,2025-11-28 23:37:37,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,False,[],0,[]
163201b7-323d-4462-850b-c8453dfcb4cf,DASHEN,com.dashen.dashensuperapp,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.","Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,23,en,2025-11-28 23:37:37,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",False,[],0,[]
32334fdd-91e8-4308-a104-bd3291119b05,DASHEN,com.dashen.dashensuperapp,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.","Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,8,en,2025-11-28 23:37:37,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",False,[],0,[]
c68cdc01-a66b-40fe-a6b7-cbb1487156f4,DASHEN,com.dashen.dashensuperapp,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.","The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,20,en,2025-11-28 23:37:37,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",False,[],0,[]
2d3661c7-4b35-4a79-9428-5db3ad5109c7,DASHEN,com.dashen.dashensuperapp,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.","The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,262,en,2025-11-28 23:37:37,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",False,[],0,[]
90d2468b-101a-4006-ae49-d07185b49594,DASHEN,com.dashen.dashensuperapp,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.","Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,8,en,2025-11-28 23:37:37,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",False,[],0,[]
29976e59-78c6-40e6-bc2a-6ba6e9959a09,DASHEN,com.dashen.dashensuperapp,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience","I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,3,en,2025-11-28 23:37:37,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",False,[],0,[]
6cbe56f6-0aff-4ee7-a7fe-2c1ccf6244e4,DASHEN,com.dashen.dashensuperapp,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,1,en,2025-11-28 23:37:37,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,False,[],0,[]
8ffcaec9-4351-4cc7-973c-1d86365894f0,DASHEN,com.dashen.dashensuperapp,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app","i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,1,en,2025-11-28 23:37:37,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",False,[],0,[]
be6dc291-6fb0-427b-8553-d735553e3313,DASHEN,com.dashen.dashensuperapp,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.","A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,2,en,2025-11-28 23:37:37,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",False,[],0,[]
4405edcc-29c2-4606-9119-32fd60425503,DASHEN,com.dashen.dashensuperapp,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,6,en,2025-11-28 23:37:37,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,False,[],0,[]
db4710e2-0fb3-459c-a3a5-69445d4cb270,DASHEN,com.dashen.dashensuperapp,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.","This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,1,en,2025-11-28 23:37:37,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",False,[],0,[]
ddeb6fa8-f5c7-46d1-b75d-914ce9f0c460,DASHEN,com.dashen.dashensuperapp,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌","I’ve been using the the App, and it’s been working really well for my daily transactions. Good work",5,2025-10-28,1,en,2025-11-28 23:37:37,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",False,['👌'],1,[':OK_hand:']
a71c88cf-7021-4ba7-b000-46587677601f,DASHEN,com.dashen.dashensuperapp,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,10,en,2025-11-28 23:37:37,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,False,[],0,[]
3677b2d7-95ab-4c95-87af-ef1d3edb674e,DASHEN,com.dashen.dashensuperapp,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,1,en,2025-11-28 23:37:37,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,False,[],0,[]
35ecd30c-9d1c-40c7-90c0-592d9ea5d0bd,DASHEN,com.dashen.dashensuperapp,"All in One Super App with smooth navigation, transaction and lifestyle services","All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,0,en,2025-11-28 23:37:37,"All in One Super App with smooth navigation, transaction and lifestyle services",False,[],0,[]
fec786b2-90d3-454d-a63e-bf53bf71c2a6,DASHEN,com.dashen.dashensuperapp,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.","This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,0,en,2025-11-28 23:37:37,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",False,[],0,[]
7bf9a8a8-2718-4a3b-85f0-3ac3b628ec84,DASHEN,com.dashen.dashensuperapp,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,4,en,2025-11-28 23:37:37,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,False,[],0,[]
cb7e6779-3210-43c2-914c-4c80ba6e9aac,DASHEN,com.dashen.dashensuperapp,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.","The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,34,en,2025-11-28 23:37:37,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",False,[],0,[]
b8b11ccd-acac-419e-8ffc-16c86972ffd9,DASHEN,com.dashen.dashensuperapp,I have had an amazing experience with this app;ot os convenient and easy to use,I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,0,en,2025-11-28 23:37:37,I have had an amazing experience with this app;ot os convenient and easy to use,False,[],0,[]
3a8dbeb7-0952-43ec-847e-bd418d51548e,DASHEN,com.dashen.dashensuperapp,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.","Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,71,en,2025-11-28 23:37:37,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",False,[],0,[]
3630822b-a561-49cd-ba3e-689548d61e5d,DASHEN,com.dashen.dashensuperapp,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,18,en,2025-11-28 23:37:37,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,False,[],0,[]
ae6c7ac5-400e-4bc5-ab19-713020fd9797,DASHEN,com.dashen.dashensuperapp,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***","""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,89,en,2025-11-28 23:37:37,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",False,[],0,[]
9f1611c8-4469-40f3-9b6e-2736c5c13f4e,DASHEN,com.dashen.dashensuperapp,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!","​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,0,en,2025-11-28 23:37:37,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",False,[],0,[]
87355423-1404-4beb-b08d-7cad5d4b4f08,DASHEN,com.dashen.dashensuperapp,"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.","I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2,2025-04-09,64,en,2025-11-28 23:37:37,"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",False,[],0,[]
dc9bba76-9134-4fd4-927e-3a0480628f7b,DASHEN,com.dashen.dashensuperapp,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.","Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,487,en,2025-11-28 23:37:37,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",False,[],0,[]
9dd2a5b8-d258-4f07-b8ef-c95c4d1e3a23,DASHEN,com.dashen.dashensuperapp,Astonishing interface with ease of access and complete performance,Astonishing interface with ease of access and complete performance,5,2025-10-28,1,en,2025-11-28 23:37:37,Astonishing interface with ease of access and complete performance,False,[],0,[]
e687285e-63ca-4319-bd69-a8a7f1029943,DASHEN,com.dashen.dashensuperapp,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭","Updates every time , when it's updated, it doesn't work at all.",1,2025-09-26,8,en,2025-11-28 23:37:37,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",False,"['🥲', '😭']",2,"[':smiling_face_with_tear:', ':loudly_crying_face:']"
86b26648-6711-4439-a44d-55e9aa090353,DASHEN,com.dashen.dashensuperapp,"Amazing UI and UX, the dark mode looks absolutely awesome!","Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,2,en,2025-11-28 23:37:37,"Amazing UI and UX, the dark mode looks absolutely awesome!",False,[],0,[]
0d789c56-bdf8-489e-8f96-c6508734fade,DASHEN,com.dashen.dashensuperapp,This is one of the most user friendly and impressive apps I have encountered in the banking sector,This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,0,en,2025-11-28 23:37:37,This is one of the most user friendly and impressive apps I have encountered in the banking sector,False,[],0,[]
dc8432b9-7fd6-4ada-9ca6-b632467fcf15,DASHEN,com.dashen.dashensuperapp,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.","It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,31,en,2025-11-28 23:37:37,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",False,[],0,[]
ba74c62f-ad24-42ab-bbdf-b56a765ba124,DASHEN,com.dashen.dashensuperapp,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,0,en,2025-11-28 23:37:37,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,False,[],0,[]
8fcb61bb-c476-4963-9ce7-8520c21fdb32,DASHEN,com.dashen.dashensuperapp,I really appreciate but we can't use it if don't have balance or data access,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,5,en,2025-11-28 23:37:37,I really appreciate but we can't use it if don't have balance or data access,False,[],0,[]
54ec2a20-6d4c-4934-8f43-95bcbfc419ae,DASHEN,com.dashen.dashensuperapp,The worst app ever. Extremely unreliable. Such a shame for a big bank.,The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,0,en,2025-11-28 23:37:37,The worst app ever. Extremely unreliable. Such a shame for a big bank.,False,[],0,[]
