review_id,bank,app_id,review,review_clean,rating,date,thumbs_up,language,scrape_timestamp,translated_review,is_translated,emojis,emoji_count,emoji_descriptions
e09cd140-b7c6-4789-95f9-6c9af4ecdd64,CBE,com.combanketh.mobilebanking,"The new update is very bugged. can't view the names of account holders I previously had transactions with, and more recently, its almost impossible to load money to telebirr, always says unable to connect...please fix asap","The new update is very bugged. can't view the names of account holders I previously had transactions with, and more recently, its almost impossible to load money to telebirr, always says unable to connect...please fix asap",1,2025-08-22,28,en,2025-11-28 23:33:35,"The new update is very bugged. can't view the names of account holders I previously had transactions with, and more recently, its almost impossible to load money to telebirr, always says unable to connect...please fix asap",False,[],0,[]
cf460082-aaf9-4a02-a229-4028cdf95a91,CBE,com.combanketh.mobilebanking,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏","Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars  are little to you! Thank you so much",5,2025-09-06,42,en,2025-11-28 23:33:35,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",False,"['⭐', '⭐', '⭐', '⭐', '⭐', '🙏']",6,"[':star:', ':star:', ':star:', ':star:', ':star:', ':folded_hands:']"
4eedb003-2dca-4470-a9d0-c2b6c3ec41ea,CBE,com.combanketh.mobilebanking,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,3,2025-10-11,6,en,2025-11-28 23:33:35,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,False,[],0,[]
aea499ca-d250-4cec-89d0-2b04c8caf16c,CBE,com.combanketh.mobilebanking,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?","lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2,2025-10-04,5,en,2025-11-28 23:33:35,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",False,[],0,[]
67398692-d12e-4229-9f88-67f25f1a7336,CBE,com.combanketh.mobilebanking,"The app has a nice design and useful features like balance check and transfers, but it’s unstable and often fails to connect. It also forces users to turn off Developer Options, which is unnecessary — other banking apps work fine without that. Many people use Developer Mode for normal reasons. Please fix performance issues, remove this restriction, and add biometric login for better security and convenience","The app has a nice design and useful features like balance check and transfers, but it’s unstable and often fails to connect. It also forces users to turn off Developer Options, which is unnecessary — other banking apps work fine without that. Many people use Developer Mode for normal reasons. Please fix performance issues, remove this restriction, and add biometric login for better security and convenience",2,2025-10-19,9,en,2025-11-28 23:33:35,"The app has a nice design and useful features like balance check and transfers, but it’s unstable and often fails to connect. It also forces users to turn off Developer Options, which is unnecessary — other banking apps work fine without that. Many people use Developer Mode for normal reasons. Please fix performance issues, remove this restriction, and add biometric login for better security and convenience",False,[],0,[]
9c02c8ba-3634-4363-b888-e60ce895ba7a,CBE,com.combanketh.mobilebanking,"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this","it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this",4,2025-10-10,8,en,2025-11-28 23:33:35,"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this",False,[],0,[]
e6e9c63c-25e0-4df4-bf79-142536d808e9,CBE,com.combanketh.mobilebanking,"I like the application very much because it is user friendly and makes transactions easiest, especially for business matters. But, these few days I faced difficulties of opening it. I tried to uninstall and re install the app, and re verified at the nearest cbe center. But still failed to use all the functions. It says 'none available'. Any suggestions please!","I like the application very much because it is user friendly and makes transactions easiest, especially for business matters. But, these few days I faced difficulties of opening it. I tried to uninstall and re install the app, and re verified at the nearest cbe center. But still failed to use all the functions. It says 'none available'. Any suggestions please!",3,2023-06-05,637,en,2025-11-28 23:33:35,"I like the application very much because it is user friendly and makes transactions easiest, especially for business matters. But, these few days I faced difficulties of opening it. I tried to uninstall and re install the app, and re verified at the nearest cbe center. But still failed to use all the functions. It says 'none available'. Any suggestions please!",False,[],0,[]
398ac276-dd9c-4eb7-8edb-0ce30a96ab22,CBE,com.combanketh.mobilebanking,CBE needs to show transaction fees before the transaction is confirmed and not after. This is a big issue as fees are no longer insignificant.,CBE needs to show transaction fees before the transaction is confirmed and not after. This is a big issue as fees are no longer insignificant.,3,2025-11-03,0,en,2025-11-28 23:33:35,CBE needs to show transaction fees before the transaction is confirmed and not after. This is a big issue as fees are no longer insignificant.,False,[],0,[]
5c93655e-e7c7-4467-887e-703513adfc36,CBE,com.combanketh.mobilebanking,"I have been using this app for almost four years now. In the beginning, it was working fine. Sometime later, it gets difficult to create a connection to my account, and could not manage to make and see transactions on my account. After updating it lately, Jul 2020, I was glad this app came with some user interface improvements, and the connection was quite fast. Not longer than two weeks, the app starts to get stuck, and it cannot even show me the UI properly. As a result, I have a useless app on my cell phone, hoping that [you] will soon come with updates.","I have been using this app for almost four years now. In the beginning, it was working fine. Sometime later, it gets difficult to create a connection to my account, and could not manage to make and see transactions on my account. After updating it lately, Jul 2020, I was glad this app came with some user interface improvements, and the connection was quite fast. Not longer than two weeks, the app starts to get stuck, and it cannot even show me the UI properly. As a result, I have a useless app on my cell phone, hoping that [you] will soon come with updates.",2,2020-09-03,435,en,2025-11-28 23:33:35,"I have been using this app for almost four years now. In the beginning, it was working fine. Sometime later, it gets difficult to create a connection to my account, and could not manage to make and see transactions on my account. After updating it lately, Jul 2020, I was glad this app came with some user interface improvements, and the connection was quite fast. Not longer than two weeks, the app starts to get stuck, and it cannot even show me the UI properly. As a result, I have a useless app on my cell phone, hoping that [you] will soon come with updates.",False,[],0,[]
1dcb4848-76ec-416d-a554-36a7340f3ee1,CBE,com.combanketh.mobilebanking,"Application UI and new features are better than the previous version. I found a minor bugs though. I couldn't transfer to an account from the beneficiary list, it says None Available; There is still so much to do with the localization; Instead of ሰኔ it says ጁን and more like this; date conversion is missing also. If this minor things are fixed it will be much better.","Application UI and new features are better than the previous version. I found a minor bugs though. I couldn't transfer to an account from the beneficiary list, it says None Available; There is still so much to do with the localization; Instead of ሰኔ it says ጁን and more like this; date conversion is missing also. If this minor things are fixed it will be much better.",3,2020-11-05,426,en,2025-11-28 23:33:35,"Application UI and new features are better than the previous version. I found a minor bugs though. I couldn't transfer to an account from the beneficiary list, it says None Available; There is still so much to do with the localization; Instead of ሰኔ it says ጁን and more like this; date conversion is missing also. If this minor things are fixed it will be much better.",False,[],0,[]
264a79eb-f934-4bf9-ac6b-8246464eedb6,CBE,com.combanketh.mobilebanking,"Most of the time, in the 'Recents' button the app becomes stuck and doesn't show up details of transactions and doesn't even scroll down; should be solved. Second, the app doesn't save the last pop-up screen when a transaction is complete. Third, there is no telebirr transfer to other person option and the app by default lets you to only own telebirr transfer.","Most of the time, in the 'Recents' button the app becomes stuck and doesn't show up details of transactions and doesn't even scroll down; should be solved. Second, the app doesn't save the last pop-up screen when a transaction is complete. Third, there is no telebirr transfer to other person option and the app by default lets you to only own telebirr transfer.",4,2022-10-06,604,en,2025-11-28 23:33:35,"Most of the time, in the 'Recents' button the app becomes stuck and doesn't show up details of transactions and doesn't even scroll down; should be solved. Second, the app doesn't save the last pop-up screen when a transaction is complete. Third, there is no telebirr transfer to other person option and the app by default lets you to only own telebirr transfer.",False,[],0,[]
bed1e8b6-e466-4047-9b5b-d7df6228a4ff,CBE,com.combanketh.mobilebanking,"it's very nice simple and convenient app! but I have only one comment on double verifications after the finger prints. even thought its good for makin' it more secure, Its not neccessary to double verify after the finger print verification. no need to verify by pin again. thank you!","it's very nice simple and convenient app! but I have only one comment on double verifications after the finger prints. even thought its good for makin' it more secure, Its not neccessary to double verify after the finger print verification. no need to verify by pin again. thank you!",5,2025-08-22,18,en,2025-11-28 23:33:35,"it's very nice simple and convenient app! but I have only one comment on double verifications after the finger prints. even thought its good for makin' it more secure, Its not neccessary to double verify after the finger print verification. no need to verify by pin again. thank you!",False,[],0,[]
e5e7f832-6759-4005-9df6-5f8d6b354551,CBE,com.combanketh.mobilebanking,"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.","The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",4,2025-08-23,18,en,2025-11-28 23:33:35,"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",False,[],0,[]
ee52ec44-d6c1-4ea9-ab62-527d87ecb202,CBE,com.combanketh.mobilebanking,"This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.","This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.",1,2025-08-23,18,en,2025-11-28 23:33:35,"This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.",False,[],0,[]
9b341221-1506-43b6-9476-9eab4ef84ff8,CBE,com.combanketh.mobilebanking,"URGENT FIX REQUIRED!!! The app does not work anymore! Account balance is not displayed. Trying to use any service on the app shows error ""None available"". What is the point of an internet/mobile banking app if you cannot carry out banking services from your fingertips? I also don't want to reinstall because CBE activation code can only be recieved in the bank, which sounds very ridiculous. These days, banks send OTP to email, so customers can manage their account anywhere in the world.","URGENT FIX REQUIRED!!! The app does not work anymore! Account balance is not displayed. Trying to use any service on the app shows error ""None available"". What is the point of an internet/mobile banking app if you cannot carry out banking services from your fingertips? I also don't want to reinstall because CBE activation code can only be recieved in the bank, which sounds very ridiculous. These days, banks send OTP to email, so customers can manage their account anywhere in the world.",1,2023-12-26,1669,en,2025-11-28 23:33:35,"URGENT FIX REQUIRED!!! The app does not work anymore! Account balance is not displayed. Trying to use any service on the app shows error ""None available"". What is the point of an internet/mobile banking app if you cannot carry out banking services from your fingertips? I also don't want to reinstall because CBE activation code can only be recieved in the bank, which sounds very ridiculous. These days, banks send OTP to email, so customers can manage their account anywhere in the world.",False,[],0,[]
8542d4c5-ec4e-4720-9a82-df371badc73d,CBE,com.combanketh.mobilebanking,"The CBE mobile banking app is a time-saver, but it needs several improvements, like adding fingerprint authentication. It's risky when people see me entering my PIN. Additionally, the fees are unreasonable. You could learn from Tele Birr, which adjusts fees based on the transaction amount. However, the CBEMB app charges a flat 10 birr fee for amounts between 5 and 1000 birr, which I think is unfair.","The CBE mobile banking app is a time-saver, but it needs several improvements, like adding fingerprint authentication. It's risky when people see me entering my PIN. Additionally, the fees are unreasonable. You could learn from Tele Birr, which adjusts fees based on the transaction amount. However, the CBEMB app charges a flat 10 birr fee for amounts between 5 and 1000 birr, which I think is unfair.",2,2024-09-04,120,en,2025-11-28 23:33:35,"The CBE mobile banking app is a time-saver, but it needs several improvements, like adding fingerprint authentication. It's risky when people see me entering my PIN. Additionally, the fees are unreasonable. You could learn from Tele Birr, which adjusts fees based on the transaction amount. However, the CBEMB app charges a flat 10 birr fee for amounts between 5 and 1000 birr, which I think is unfair.",False,[],0,[]
a7721fe5-89e1-42e9-a487-283e7095a6eb,CBE,com.combanketh.mobilebanking,"Still needs development on several features.... For example - bank statements available online. The text feature of available balance and debited/credited notifications is very old school and involves too much digital trail. App doesn't always work, could be due to network issues in Ethiopia though. Another major issue is an error message is displayed when transferring from CBE to other banks. Ive almost lost a few thousands doing this once. Always cross check your balances.","Still needs development on several features.... For example - bank statements available online. The text feature of available balance and debited/credited notifications is very old school and involves too much digital trail. App doesn't always work, could be due to network issues in Ethiopia though. Another major issue is an error message is displayed when transferring from CBE to other banks. Ive almost lost a few thousands doing this once. Always cross check your balances.",1,2024-08-27,105,en,2025-11-28 23:33:35,"Still needs development on several features.... For example - bank statements available online. The text feature of available balance and debited/credited notifications is very old school and involves too much digital trail. App doesn't always work, could be due to network issues in Ethiopia though. Another major issue is an error message is displayed when transferring from CBE to other banks. Ive almost lost a few thousands doing this once. Always cross check your balances.",False,[],0,[]
66ff0693-963b-4cf8-b470-23a46d10398e,CBE,com.combanketh.mobilebanking,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.","I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",4,2025-09-04,9,en,2025-11-28 23:33:35,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",False,[],0,[]
6e59b9f4-f3f4-4481-8cea-cf0e7d58e220,CBE,com.combanketh.mobilebanking,the app constantly glitches and won't stop loading despite having a decent connection and a cleared cache. telebirr is way better,the app constantly glitches and won't stop loading despite having a decent connection and a cleared cache. telebirr is way better,1,2025-11-10,0,en,2025-11-28 23:33:35,the app constantly glitches and won't stop loading despite having a decent connection and a cleared cache. telebirr is way better,False,[],0,[]
e6c7037c-9169-4360-8805-abf6adf7908c,CBE,com.combanketh.mobilebanking,"With each update the app is getting slower and slower, specially when requesting transaction history. And I wish the logging process could be done easily. When someone changes a phone, it makes it mandatory to consult the branch and that makes it not to be self assisted. Hope you could fix it. Please add an option of transferring to other TeleBirr numbers other than the ""Own telebirr"" option. It id very limiting now a days","With each update the app is getting slower and slower, specially when requesting transaction history. And I wish the logging process could be done easily. When someone changes a phone, it makes it mandatory to consult the branch and that makes it not to be self assisted. Hope you could fix it. Please add an option of transferring to other TeleBirr numbers other than the ""Own telebirr"" option. It id very limiting now a days",4,2023-08-11,380,en,2025-11-28 23:33:35,"With each update the app is getting slower and slower, specially when requesting transaction history. And I wish the logging process could be done easily. When someone changes a phone, it makes it mandatory to consult the branch and that makes it not to be self assisted. Hope you could fix it. Please add an option of transferring to other TeleBirr numbers other than the ""Own telebirr"" option. It id very limiting now a days",False,[],0,[]
79293336-209d-496f-8805-79557d4704f2,CBE,com.combanketh.mobilebanking,The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,4,2020-07-31,68,en,2025-11-28 23:33:35,The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,False,[],0,[]
b6b20563-1305-4c44-90f4-a5b726bc9c61,CBE,com.combanketh.mobilebanking,"Suddenly the cbe application I was using stopped working and called callcenter, I was told it's because it expired and I should vist any branch to fix it. So I went to CBE Silassie branch.After filling a form they gave me, I sat down and waited until they finish fixing 2 customer's case who arrived before me. But then when it was my turn ppl who came after me with same mobile banking and even Atm card cases were finishing up and leaving I had to get back to my work so I left.with no service.why?","Suddenly the cbe application I was using stopped working and called callcenter, I was told it's because it expired and I should vist any branch to fix it. So I went to CBE Silassie branch.After filling a form they gave me, I sat down and waited until they finish fixing 2 customer's case who arrived before me. But then when it was my turn ppl who came after me with same mobile banking and even Atm card cases were finishing up and leaving I had to get back to my work so I left.with no service.why?",1,2025-10-16,2,en,2025-11-28 23:33:35,"Suddenly the cbe application I was using stopped working and called callcenter, I was told it's because it expired and I should vist any branch to fix it. So I went to CBE Silassie branch.After filling a form they gave me, I sat down and waited until they finish fixing 2 customer's case who arrived before me. But then when it was my turn ppl who came after me with same mobile banking and even Atm card cases were finishing up and leaving I had to get back to my work so I left.with no service.why?",False,[],0,[]
fc5dec73-4055-497c-abe9-b3e72a9eb973,CBE,com.combanketh.mobilebanking,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,2025-09-18,11,en,2025-11-28 23:33:35,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,False,[],0,[]
93fb8392-2f3c-437e-aa58-3b0b34a99b01,CBE,com.combanketh.mobilebanking,This app dash board is disturbing me. it is not showing me traxation and my balance while displaying others option on dashboard. I think it is a risk full app😭😭😭🤤🤤,This app dash board is disturbing me. it is not showing me traxation and my balance while displaying others option on dashboard. I think it is a risk full app,1,2025-10-15,5,en,2025-11-28 23:33:35,This app dash board is disturbing me. it is not showing me traxation and my balance while displaying others option on dashboard. I think it is a risk full app😭😭😭🤤🤤,False,"['😭', '😭', '😭', '🤤', '🤤']",5,"[':loudly_crying_face:', ':loudly_crying_face:', ':loudly_crying_face:', ':drooling_face:', ':drooling_face:']"
4997b3bc-486e-4392-abb9-bea943f100d5,CBE,com.combanketh.mobilebanking,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,2025-09-23,9,en,2025-11-28 23:33:35,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,False,[],0,[]
0d6f2b91-6c64-4226-9260-0a13a22ab3bd,CBE,com.combanketh.mobilebanking,its easy to use and more secured than the previous one. i love it and appreciate commercial bank of ethiopia for every time update.,its easy to use and more secured than the previous one. i love it and appreciate commercial bank of ethiopia for every time update.,5,2025-10-16,5,en,2025-11-28 23:33:35,its easy to use and more secured than the previous one. i love it and appreciate commercial bank of ethiopia for every time update.,False,[],0,[]
